property tax,count,percent
2087.0,1,0.01644736842105263
1454.0,1,0.01644736842105263
1896.0,1,0.01644736842105263
1942.0,1,0.01644736842105263
1947.0,1,0.01644736842105263
4247.0,1,0.01644736842105263
1950.0,1,0.01644736842105263
1963.0,1,0.01644736842105263
1974.0,1,0.01644736842105263
1975.0,1,0.01644736842105263
1839.0,1,0.01644736842105263
1684.0,1,0.01644736842105263
1679.0,1,0.01644736842105263
1678.0,1,0.01644736842105263
1458.0,1,0.01644736842105263
2064.0,1,0.01644736842105263
1466.0,1,0.01644736842105263
1468.0,1,0.01644736842105263
3520.0,1,0.01644736842105263
1484.0,1,0.01644736842105263
1514.0,1,0.01644736842105263
1086.0,1,0.01644736842105263
1525.0,1,0.01644736842105263
3565.0,1,0.01644736842105263
1529.0,1,0.01644736842105263
1531.0,1,0.01644736842105263
1534.0,1,0.01644736842105263
1542.0,1,0.01644736842105263
4234.0,1,0.01644736842105263
1880.0,1,0.01644736842105263
1870.0,1,0.01644736842105263
1850.0,1,0.01644736842105263
731.0,1,0.01644736842105263
736.0,1,0.01644736842105263
738.0,1,0.01644736842105263
739.0,1,0.01644736842105263
477.0,1,0.01644736842105263
474.0,1,0.01644736842105263
2805.0,1,0.01644736842105263
3167.0,1,0.01644736842105263
1025.0,1,0.01644736842105263
1091.0,1,0.01644736842105263
3772.0,1,0.01644736842105263
1700.0,1,0.01644736842105263
1702.0,1,0.01644736842105263
1737.0,1,0.01644736842105263
1742.0,1,0.01644736842105263
1751.0,1,0.01644736842105263
1760.0,1,0.01644736842105263
1770.0,1,0.01644736842105263
3813.0,1,0.01644736842105263
3917.0,1,0.01644736842105263
1805.0,1,0.01644736842105263
1813.0,1,0.01644736842105263
1692.0,1,0.01644736842105263
1830.0,1,0.01644736842105263
4000.0,1,0.01644736842105263
1551.0,1,0.01644736842105263
1572.0,1,0.01644736842105263
3600.0,1,0.01644736842105263
7859.0,1,0.01644736842105263
2488.0,1,0.01644736842105263
2507.0,1,0.01644736842105263
2536.0,1,0.01644736842105263
2567.0,1,0.01644736842105263
2588.0,1,0.01644736842105263
2590.0,1,0.01644736842105263
10830.0,1,0.01644736842105263
2592.0,1,0.01644736842105263
2599.0,1,0.01644736842105263
2613.0,1,0.01644736842105263
2647.0,1,0.01644736842105263
2649.0,1,0.01644736842105263
2650.0,1,0.01644736842105263
2658.0,1,0.01644736842105263
2506.0,1,0.01644736842105263
32.0,1,0.01644736842105263
2320.0,1,0.01644736842105263
5700.0,1,0.01644736842105263
2014.0,1,0.01644736842105263
2041.0,1,0.01644736842105263
4417.0,1,0.01644736842105263
2051.0,1,0.01644736842105263
2059.0,1,0.01644736842105263
4520.0,1,0.01644736842105263
4710.0,1,0.01644736842105263
5834.0,1,0.01644736842105263
2482.0,1,0.01644736842105263
1580.0,1,0.01644736842105263
2475.0,1,0.01644736842105263
1588.0,1,0.01644736842105263
1589.0,1,0.01644736842105263
1595.0,1,0.01644736842105263
1605.0,1,0.01644736842105263
1615.0,1,0.01644736842105263
1648.0,1,0.01644736842105263
1650.0,1,0.01644736842105263
1659.0,1,0.01644736842105263
2682.0,1,0.01644736842105263
1671.0,1,0.01644736842105263
1672.0,1,0.01644736842105263
4338.0,1,0.01644736842105263
1450.0,1,0.01644736842105263
1980.0,1,0.01644736842105263
4400.0,1,0.01644736842105263
2364.0,1,0.01644736842105263
2375.0,1,0.01644736842105263
2386.0,1,0.01644736842105263
2400.0,1,0.01644736842105263
5917.0,1,0.01644736842105263
2434.0,1,0.01644736842105263
2441.0,1,0.01644736842105263
2469.0,1,0.01644736842105263
6799.0,1,0.01644736842105263
2470.0,1,0.01644736842105263
366300.0,1,0.01644736842105263
